M,gamma,Q,index,xi,comparison_kind,theta_deg,beta_closed_deg,beta_numeric_deg,beta_abs_error_deg,theta_back_error_deg,original_ratio_rel_residual,raw_radical_rel_residual,cubic_rel_residual,u,u_minus_u_cj,R,D,D_minus_R2,real_root_count,accepted_root_count
7.0,1.3,2.0,11,0.55,same-theta Brent root,27.657570761421198,36.48305556933703,36.483055569336926,1.0177774980683254e-13,8.269442171805144e-14,9.883384172892134e-15,9.883384172892134e-15,1.79798443927866e-15,17.323036609729556,13.458738921782206,15.154648953335583,229.66338489883782,2.5295321393059567e-12,3,2
7.0,1.3,2.0,12,0.6000000000000001,same-theta Brent root,29.708892789737412,38.950615474369435,38.95061547436946,1.90833280887811e-14,1.2722218725854067e-14,1.4302311282051402e-15,1.4302311282051402e-15,3.478796442637614e-17,19.36485987666768,15.50056218872033,17.209154283894,296.15499116686703,-2.2737367544323206e-13,3,2
7.0,1.3,2.0,13,0.65,same-theta Brent root,31.760214818053623,41.499058496673605,41.49905849667367,6.361109362927034e-14,5.088887490341627e-14,5.169196944412507e-15,5.169196944412507e-15,7.008741659231344e-16,21.513401905593035,17.649104217645686,19.368145254973335,375.12505061774425,-1.8758328224066645e-12,3,2
7.0,1.3,2.0,14,0.7000000000000001,same-theta Brent root,33.81153684636984,44.141430045547764,44.14143004554778,1.2722218725854067e-14,6.3611093629270335e-15,6.672561864797528e-16,6.672561864797528e-16,5.4213015704545846e-17,23.76585115620956,19.90155346826221,21.629314568882183,467.8272487196586,-4.547473508864641e-13,3,2
7.0,1.3,2.0,15,0.75,same-theta Brent root,35.862858874686054,46.898918426737225,46.89891842673722,6.3611093629270335e-15,6.3611093629270335e-15,8.10534092786079e-16,8.10534092786079e-16,2.528457739215853e-16,26.12278761851476,22.25848993056741,23.99361936360769,575.6937701656902,4.547473508864641e-13,3,2
7.0,1.3,2.0,16,0.8,same-theta Brent root,37.91418090300227,49.80645634329971,49.80645634329975,3.81666561775622e-14,0.0,1.5802788070813013e-16,1.5802788070813013e-16,1.9992062973473136e-16,28.59127840528611,24.726980717338762,26.468418174391857,700.5771606544771,-1.1368683772161603e-13,3,2
7.0,1.3,2.0,17,0.8500000000000001,same-theta Brent root,39.96550293131848,52.92556993012777,52.9255699301277,6.997220299219736e-14,6.3611093629270335e-15,7.722166590133143e-16,7.722166590133143e-16,2.7873709428939434e-16,31.19190488117318,27.32760719322583,29.074530209683168,845.3283069137797,5.684341886080801e-13,3,2
7.0,1.3,2.0,18,0.9,same-theta Brent root,42.0168249596347,56.37992997889614,56.37992997889615,6.3611093629270335e-15,6.3611093629270335e-15,1.5122292790920842e-16,1.5122292790920842e-16,5.2076038725814595e-17,33.97830657939156,30.114008891444207,31.865814696323103,1015.4301462604013,-1.1368683772161603e-13,3,2
7.0,1.3,2.0,19,0.9500000000000001,same-theta Brent root,44.06814698795092,60.49598563019831,60.49598563019833,1.2722218725854067e-14,6.3611093629270335e-15,2.9637093795031045e-16,2.9637093795031045e-16,9.946437731801819e-17,37.115489940743025,33.251192252795676,35.007564517944196,1225.5295734780254,0.0,3,2
7.0,1.3,2.0,20,1.0,detachment endpoint,46.119469016267125,68.79239696156385,68.79239643022146,5.313423964189221e-07,6.3611093629270335e-15,4.3192083167398214e-16,4.3192083167398214e-16,8.741603041467281e-17,42.58777075611133,38.72347306816398,40.48611568384004,1639.1255631652787,2.2737367544323206e-13,2,1
7.0,1.3,5.0,0,0.0,CJ endpoint,7.962346983992167,22.487269348089526,22.487269348089526,0.0,0.0,1.389714709267013e-16,2.7794294185340266e-16,2.534414301441508e-17,7.168187018926877,-2.6645352591003757e-15,1.7763568394002505e-15,-1.4210854715202004e-14,-1.4210854715202007e-14,1,1
7.0,1.3,5.0,1,0.05,same-theta Brent root,9.762851880072773,22.8334527117699,22.83345271176765,2.2518327144761697e-12,6.415178792511913e-12,5.082300190718837e-13,5.082300190718837e-13,6.022968766312021e-14,7.378700287424869,0.2105132684979898,1.2344823208334628,1.5239466004621036,1.1731060567399254e-11,3,2
7.0,1.3,5.0,2,0.1,same-theta Brent root,11.563356776153379,23.66941706041654,23.669417060416688,1.4948607002878528e-13,2.6239576122074014e-13,2.238281295063363e-14,2.238281295063363e-14,3.739384702546798e-15,7.897295667701117,0.729108648774238,2.378291836730831,5.656272060659589,-9.2192919964873e-13,3,2
7.0,1.3,5.0,3,0.15000000000000002,same-theta Brent root,13.363861672233984,24.814510233429512,24.814510233428088,1.4248884972956555e-12,2.033964718795919e-12,1.8248420044090312e-13,1.8248420044090312e-13,3.4660563208638116e-14,8.630514629945559,1.4623276110186794,3.5237249332225193,12.416637405025227,1.1178613590345776e-11,3,2
7.0,1.3,5.0,4,0.2,same-theta Brent root,15.16436656831459,26.17386054764806,26.173860547648758,6.997220299219737e-13,8.746525374024671e-13,8.138959977377569e-14,8.138959977377569e-14,1.5986146984268425e-14,9.533738267967689,2.3655512490408093,4.714078866304522,22.222539557732276,-6.654232720393338e-12,3,2
7.0,1.3,5.0,5,0.25,same-theta Brent root,16.964871464395195,27.692651149954173,27.692651149954425,2.5444437451708134e-13,2.862499213317165e-13,2.7251451753460792e-14,2.7251451753460792e-14,5.40699052500958e-15,10.582655440209367,3.4144684212824874,5.971415779429501,35.65780641081674,-2.8919089345436078e-12,3,2
7.0,1.3,5.0,6,0.30000000000000004,same-theta Brent root,18.7653763604758,29.337070942822663,29.337070942822518,1.4630551534732177e-13,1.526666247102488e-13,1.5041971137848628e-14,1.5041971137848628e-14,3.0225482915601548e-15,11.762335239095101,4.594148220168222,7.3073253335008275,53.397003529624975,1.9966250874858815e-12,3,2
7.0,1.3,5.0,7,0.35000000000000003,same-theta Brent root,20.565881256556406,31.08547375114134,31.085473751141468,1.2722218725854067e-13,1.2404163257707715e-13,1.2173489827421586e-14,1.2173489827421586e-14,2.2404584599663847e-15,13.062539620431837,5.894352601504957,8.727709953487095,76.17292103219577,-1.9326762412674725e-12,3,2
7.0,1.3,5.0,8,0.4,same-theta Brent root,22.366386152637013,32.923930721700096,32.92393072170012,1.90833280887811e-14,1.90833280887811e-14,1.7895292507861447e-15,1.7895292507861447e-15,1.0914584753317872e-16,14.47555646285946,7.307369443932581,10.235175733529385,104.75882229622852,-2.5579538487363607e-13,3,2
7.0,1.3,5.0,9,0.45,same-theta Brent root,24.166891048717616,34.843879544696414,34.84387954469635,6.997220299219736e-14,6.997220299219736e-14,6.614874847660013e-15,6.614874847660013e-15,1.346369237568285e-15,15.99516755461312,8.826980535686241,11.830368641807015,139.95762220105237,1.6200374375330284e-12,3,2
7.0,1.3,5.0,10,0.5,same-theta Brent root,25.967395944798223,36.840888738476764,36.840888738476785,2.5444437451708134e-14,9.54166404439055e-15,1.0247410816176634e-15,1.0247410816176634e-15,3.399680531672784e-16,17.616187124565283,10.448000105638403,13.512822564758459,182.5963736666456,2.2737367544323206e-13,3,2
7.0,1.3,5.0,11,0.55,same-theta Brent root,27.76790084087883,38.91410598469837,38.914105984698345,2.5444437451708134e-14,2.2263882770244617e-14,2.1676770662140493e-15,2.1676770662140493e-15,4.744039436825869e-16,19.334334266414608,12.166147247487729,15.281594018047446,233.52711573242425,7.673861546209082e-13,3,2
7.0,1.3,5.0,12,0.6000000000000001,same-theta Brent root,29.568405736959438,41.066228349167815,41.066228349167815,0.0,0.0,0.0,0.0,1.5795037077060217e-16,21.1463561137666,13.978169094839721,17.13584876747982,293.63731298193966,-5.684341886080802e-14,3,2
7.0,1.3,5.0,13,0.65,same-theta Brent root,31.368910633040038,43.30400963487988,43.30400963487983,4.4527765540489235e-14,3.180554681463517e-14,2.589516854882442e-15,2.589516854882442e-15,5.922517353699227e-16,23.050416911022005,15.882229892095125,19.075543646830923,363.87636542215296,1.3642420526593924e-12,3,2
7.0,1.3,5.0,14,0.7000000000000001,same-theta Brent root,33.16941552912065,45.63951687109958,45.63951687109955,2.5444437451708134e-14,2.5444437451708134e-14,2.1128989613055225e-15,2.1128989613055225e-15,3.9105997065969893e-16,25.046876652454625,17.878689633527745,21.102397072333158,445.3111621984158,7.389644451905042e-13,3,2
7.0,1.3,5.0,15,0.75,same-theta Brent root,34.96992042520125,48.09270681200976,48.092706812009794,3.180554681463517e-14,6.3611093629270335e-15,3.71660163674768e-16,3.71660163674768e-16,4.6169773014259994e-17,27.139783393800606,19.971596374873727,23.22151279144197,539.238656323103,-1.1368683772161603e-13,3,2
7.0,1.3,5.0,16,0.8,same-theta Brent root,36.770425321281856,50.69677646492152,50.696776464921506,1.2722218725854067e-14,6.3611093629270335e-15,5.408440566598956e-16,5.408440566598956e-16,2.6362698004921536e-16,29.33990239340384,22.17171537447696,25.44450615409432,647.422893425744,2.2737367544323206e-13,3,2
7.0,1.3,5.0,17,0.8500000000000001,same-theta Brent root,38.570930217362466,53.5104348532016,53.510434853201595,6.3611093629270335e-15,6.3611093629270335e-15,1.752905749816308e-16,1.752905749816308e-16,0.0,31.6716403584947,24.50345333956782,27.796514176746356,772.6462003780612,0.0,3,2
7.0,1.3,5.0,18,0.9,same-theta Brent root,40.37143511344306,56.65183081896507,56.65183081896507,0.0,0.0,1.707008372303029e-16,1.707008372303029e-16,3.712980569865279e-18,34.19230283860179,27.02411581967491,30.33556897390784,920.2467449707199,-1.1368683772161603e-13,3,2
7.0,1.3,5.0,19,0.9500000000000001,same-theta Brent root,42.17194000952368,60.43261713848332,60.43261713848331,1.2722218725854067e-14,0.0,0.0,0.0,2.892146292569543e-17,37.06900234984533,29.900815330918448,33.22983707283329,1104.2220718870456,-2.2737367544323206e-13,3,2
7.0,1.3,5.0,20,1.0,detachment endpoint,43.97244490560428,68.20187031763297,68.20187018838696,1.2924599964679337e-07,0.0,0.0,0.0,4.431149594923912e-18,42.243313625477,35.07512660655012,38.429108863309324,1476.7964080280788,-4.547473508864641e-13,2,1
7.0,1.3,10.0,0,0.0,CJ endpoint,11.005497063396898,30.38415569288409,30.38415569288409,0.0,0.0,1.332048221888689e-16,0.0,6.698248362500095e-17,12.535611883965005,-3.552713678800501e-15,0.0,-2.842170943040401e-14,-2.842170943040401e-14,1,1
7.0,1.3,10.0,1,0.05,same-theta Brent root,12.474369645763684,30.577167949521453,30.57716794952114,3.1169435878342465e-13,1.052763599564424e-12,6.216222100316508e-14,6.216222100316508e-14,5.313810999102723e-15,12.679927770563024,0.1443158865980152,1.348481570413071,1.8184025457464372,2.7349233988616106e-12,3,2
7.0,1.3,10.0,2,0.1,same-theta Brent root,13.943242228130469,31.083201973198715,31.08320197319848,2.353610464283002e-13,5.391040185080661e-13,3.3510487376645446e-14,3.3510487376645446e-14,4.754184757414585e-15,13.060821507711971,0.5252096237469619,2.6110863148572445,6.817771743637479,2.69384514695048e-12,3,2
7.0,1.3,10.0,3,0.15000000000000002,same-theta Brent root,15.412114810497256,31.82315286943737,31.823152869437084,2.862499213317165e-13,4.993470849897721e-13,3.2035730309612274e-14,3.2035730309612274e-14,5.4232348533129494e-15,13.624177292703346,1.0885654087383365,3.8397877919707426,14.743970287371212,3.661071446003916e-12,3,2
7.0,1.3,10.0,4,0.2,same-theta Brent root,16.880987392864043,32.745041298523695,32.74504129852338,3.1169435878342465e-13,4.579998741307465e-13,3.0220762021295185e-14,3.0220762021295185e-14,5.882496293043613e-15,14.336156800072436,1.8005449161074267,5.066483973810957,25.669259856887777,4.511946372076636e-12,3,2
7.0,1.3,10.0,5,0.25,same-theta Brent root,18.349859975230828,33.813651263555954,33.813651263555826,1.335832966214677e-13,1.6856939811756638e-13,1.1555683374057119e-14,1.1555683374057119e-14,2.3948151024097916e-15,15.174570650732425,2.6389587667674164,6.311461740496494,39.83454930175316,2.1245227799226996e-12,3,2
7.0,1.3,10.0,6,0.30000000000000004,same-theta Brent root,19.818732557597613,35.004643724394136,35.00464372439398,1.526666247102488e-13,1.90833280887811e-13,1.3080968351721651e-14,1.3080968351721651e-14,2.7362660989934566e-15,16.124238461663847,3.5886265776988377,7.587990257276948,57.57759614453266,2.7853275241795927e-12,3,2
7.0,1.3,10.0,7,0.35000000000000003,same-theta Brent root,21.2876051399644,36.30109500047821,36.301095000478036,1.7811106216195694e-13,1.9401383556927451e-13,1.361941409154366e-14,1.361941409154366e-14,3.155230388929229e-15,17.17439419994031,4.6387823159753,8.904955236634377,79.29822776646552,3.495870259939693e-12,3,2
7.0,1.3,10.0,8,0.4,same-theta Brent root,22.756477722331184,37.69141769131596,37.69141769131586,1.0177774980683254e-13,1.0177774980683254e-13,7.205465396153665e-15,7.205465396153665e-15,1.6197244499946283e-15,18.31719831722591,5.7815864332609,10.26845910273303,105.44125234450291,2.1032064978498966e-12,3,2
7.0,1.3,10.0,9,0.45,same-theta Brent root,24.22535030469797,39.16811782125302,39.16811782125298,3.81666561775622e-14,3.498610149609868e-14,2.473205282760008e-15,2.473205282760008e-15,6.662919318162387e-16,19.54688488887534,7.011273004910331,11.682860863381464,136.48923795313107,7.958078640513122e-13,3,2
7.0,1.3,10.0,10,0.5,same-theta Brent root,25.694222887064754,40.72710105799577,40.72710105799574,2.5444437451708134e-14,3.1805546814635168e-15,1.3852752511504408e-16,1.3852752511504408e-16,2.0449371294299743e-16,20.85930225865097,8.323690374685961,13.151515879027727,172.96236991631838,-5.684341886080802e-14,3,2
7.0,1.3,10.0,11,0.55,same-theta Brent root,27.163095469431543,42.36738976329021,42.367389763290156,5.724998426634331e-14,4.4527765540489235e-14,3.1758215467916066e-15,3.1758215467916066e-15,8.213177937721591e-16,22.251729364282554,9.716117480317545,14.677374949676828,215.42533541340217,1.2789769243681803e-12,3,2
7.0,1.3,10.0,12,0.6000000000000001,same-theta Brent root,28.631968051798328,44.09121621090406,44.09121621090402,3.180554681463517e-14,2.8624992133171654e-14,2.028415056293922e-15,2.028415056293922e-15,4.844605241835915e-16,23.72292814960803,11.187316265643021,16.263562253732253,264.5034571810253,7.389644451905042e-13,3,2
7.0,1.3,10.0,13,0.65,same-theta Brent root,30.10084063416511,45.904559753327035,45.904559753327064,3.180554681463517e-14,6.3611093629270335e-15,3.6536467793646055e-16,3.6536467793646055e-16,6.2163091759679e-18,25.273461216179037,12.737849332214028,17.914056158268608,320.9134080416011,-3.410605131648481e-13,3,2
7.0,1.3,10.0,14,0.7000000000000001,same-theta Brent root,31.569713216531902,47.81835027314277,47.81835027314277,0.0,0.0,1.1728330204745145e-16,1.1728330204745145e-16,1.8979016131257611e-16,26.90639901599077,14.370787132025763,19.634656498293502,385.5197358059794,1.7053025658242404e-13,3,2
7.0,1.3,10.0,15,0.75,same-theta Brent root,33.03858579889868,49.8508793635102,49.85087936351017,3.81666561775622e-14,0.0,1.1318883638292024e-16,1.1318883638292024e-16,3.0238255859094516e-16,28.628731087451328,16.093119203486317,21.43459330052672,459.4417899589852,2.2737367544323206e-13,3,2
7.0,1.3,10.0,16,0.8,same-theta Brent root,34.50745838126547,52.03277064594333,52.032770645943344,1.2722218725854067e-14,6.3611093629270335e-15,2.1887132354173195e-16,2.1887132354173195e-16,1.5867650198113718e-17,30.45427589932247,17.918664015357464,23.329606016798966,544.2705168990622,-3.410605131648481e-13,3,2
7.0,1.3,10.0,17,0.8500000000000001,same-theta Brent root,35.97633096363226,54.41834433840736,54.418344338407366,6.3611093629270335e-15,6.3611093629270335e-15,2.119014830290073e-16,2.119014830290073e-16,1.4886680112732224e-16,32.410359217862414,19.874747333897403,25.348811364140307,642.5622375747686,-2.2737367544323206e-13,3,2
7.0,1.3,10.0,18,0.9,same-theta Brent root,37.44520354599904,57.11697736260094,57.116977362600906,3.180554681463517e-14,6.3611093629270335e-15,4.105593895402108e-16,4.105593895402108e-16,9.776898628669761e-18,34.55635584917739,22.020743965212382,27.55358433364901,759.2000096315078,-3.410605131648481e-13,3,2
7.0,1.3,10.0,19,0.9500000000000001,same-theta Brent root,38.91407612836583,60.4168124013604,60.416812401360424,2.5444437451708134e-14,6.3611093629270335e-15,1.9864177119517304e-16,1.9864177119517304e-16,3.881905861903745e-17,37.05739828786328,24.52178640389827,30.11241331441972,906.7574356184416,-3.410605131648481e-13,3,2
7.0,1.3,10.0,20,1.0,detachment endpoint,40.38294871073261,67.40169047358289,67.4016905899965,1.1641361922899212e-07,0.0,1.8851485790718376e-16,1.8851485790718376e-16,1.334349118652194e-16,41.76456394909863,29.22895206513362,34.905626542817465,1218.4027643466432,0.0,2,1
7.0,1.4,2.0,0,0.0,CJ endpoint,5.530236022219216,17.684516861858107,17.684516861858107,0.0,0.0,0.0,5.749611513521039e-09,3.008971526657095e-17,4.521701453968776,1.7763568394002505e-15,-1.7763568394002505e-15,5.329070518200751e-15,5.329070518200748e-15,1,1
7.0,1.4,2.0,1,0.05,same-theta Brent root,7.336391560165667,18.1357243730359,18.13572437303871,2.8116103384137488e-12,6.362699640267765e-12,6.033649305279921e-13,6.033649305279921e-13,9.766972746230196e-14,4.747531838487337,0.22583038451856297,1.0110357394017733,1.0221932663395865,-8.103961945948868e-12,3,2
7.0,1.4,2.0,2,0.1,same-theta Brent root,9.14254709811212,19.15328056695786,19.153280566954642,3.218721337641079e-12,4.845575057209668e-12,4.939440309580928e-13,4.939440309580928e-13,1.0424053682070848e-13,5.274717886443536,0.7530164324747624,1.9507473894074323,3.805415377292313,1.2400747095853148e-11,3,2
7.0,1.4,2.0,3,0.15000000000000002,same-theta Brent root,10.948702636058572,20.485809916332624,20.485809916332382,2.3854160110976374e-13,2.9897214005757057e-13,3.175329655171566e-14,3.175329655171566e-14,7.096719265795504e-15,6.0016559354543775,1.4799544814856036,2.924872175862185,8.554877245133998,1.20614629395277e-12,3,2
7.0,1.4,2.0,4,0.2,same-theta Brent root,12.754858174005024,22.02400424040282,22.02400424040186,9.573469591205185e-13,1.0702566503124733e-12,1.1753576621444836e-13,1.1753576621444836e-13,2.6130568921225937e-14,6.890441508968167,2.3687400549993933,3.974645199292169,15.797804460262498,6.210143510543276e-12,3,2
7.0,1.4,2.0,5,0.25,same-theta Brent root,14.561013711951475,23.711233090374325,23.711233090374844,5.184304130785532e-13,5.343331864858708e-13,5.944574774520816e-14,5.944574774520816e-14,1.2956622586956144e-14,7.923611456446973,3.401910002478199,5.118892587201626,26.203061319303504,-4.249045559845399e-12,3,2
7.0,1.4,2.0,6,0.30000000000000004,same-theta Brent root,16.367169249897927,25.514730255342965,25.514730255342993,2.8624992133171654e-14,2.5444437451708134e-14,2.846657666371872e-15,2.846657666371872e-15,5.666218907179095e-16,9.091442538758473,4.569741084789699,6.36670356241921,40.53491425172121,-2.4868995751603507e-13,3,2
7.0,1.4,2.0,7,0.35000000000000003,same-theta Brent root,18.17332478784438,27.414376262780163,27.414376262780248,8.587497639951495e-14,8.269442171805144e-14,8.91553481690126e-15,8.91553481690126e-15,1.737262961332299e-15,10.387456618068041,5.865755164099268,7.722242690768266,59.63303217512285,-1.0658141036401503e-12,3,2
7.0,1.4,2.0,8,0.4,same-theta Brent root,19.97948032579083,29.397699927904377,29.39769992790442,4.4527765540489235e-14,3.81666561775622e-14,3.9223223237655926e-15,3.9223223237655926e-15,9.033243410230775e-16,11.806655768944896,7.2849543149761224,9.18693848892898,84.399838799364,-6.963318810448982e-13,3,2
7.0,1.4,2.0,9,0.45,same-theta Brent root,21.785635863737284,31.45744762131976,31.457447621319865,1.0813885916975958e-13,9.859719512536902e-14,1.0515551180874164e-14,1.0515551180874164e-14,2.1066035468588274e-15,13.344820173524473,8.8231187195557,10.7606528511779,115.7916497835611,-1.9753088054130785e-12,3,2
7.0,1.4,2.0,10,0.5,same-theta Brent root,23.591791401683732,33.590383614936655,33.59038361493669,3.180554681463517e-14,2.8624992133171654e-14,2.947108749367392e-15,2.947108749367392e-15,4.766104022315942e-16,14.998287226145102,10.476585772176328,12.442422835477071,154.81388601680203,7.389644451905042e-13,3,2
7.0,1.4,2.0,11,0.55,same-theta Brent root,25.397946939630188,35.79679909345629,35.79679909345639,1.0177774980683254e-13,7.63333123551244e-14,7.458718592161475e-15,7.458718592161475e-15,1.5761617226219617e-15,16.764001140961827,12.242299686993054,14.2310390239046,202.52247169989334,-2.2453150450019166e-12,3,2
7.0,1.4,2.0,12,0.6000000000000001,same-theta Brent root,27.20410247757664,38.080550237756064,38.08055023775601,5.724998426634331e-14,4.4527765540489235e-14,4.138198607868781e-15,4.138198607868781e-15,9.347325460237244e-16,18.639778122830688,14.118076668861914,16.125617000822515,260.0355236572177,1.5916157281026244e-12,3,2
7.0,1.4,2.0,13,0.65,same-theta Brent root,29.01025801552309,40.44964655383309,40.4496465538331,6.3611093629270335e-15,6.3611093629270335e-15,8.432170304256153e-16,8.432170304256153e-16,1.822254085267422e-16,20.624828885835687,16.103127431866913,18.12630545832797,328.56294956861007,-2.8421709430404007e-13,3,2
7.0,1.4,2.0,14,0.7000000000000001,same-theta Brent root,30.81641355346955,42.91762052962481,42.91762052962478,3.81666561775622e-14,1.90833280887811e-14,1.6383932559179527e-15,1.6383932559179527e-15,3.973988457222289e-16,22.72069331658816,18.198991862619387,20.235337956140146,409.46890219920726,1.1937117960769683e-12,3,2
7.0,1.4,2.0,15,0.75,same-theta Brent root,32.62256909141599,45.50628936395829,45.5062893639583,1.2722218725854067e-14,6.3611093629270335e-15,7.983818886173519e-16,7.983818886173519e-16,2.0366788614560543e-16,24.93296186349596,20.411260409527188,22.458831470485663,504.39911101967743,2.2737367544323206e-13,3,2
7.0,1.4,2.0,16,0.8,same-theta Brent root,34.42872462936245,48.2514557211311,48.251455721131066,3.180554681463517e-14,1.2722218725854067e-14,9.75182928240376e-16,9.75182928240376e-16,1.073811131019978e-16,27.274715680229,22.753014226260227,24.810280839884847,615.5500353539579,7.958078640513122e-13,3,2
7.0,1.4,2.0,17,0.8500000000000001,same-theta Brent root,36.2348801673089,51.215952681563344,51.21595268156333,1.2722218725854067e-14,6.3611093629270335e-15,3.8196892639455523e-16,3.8196892639455523e-16,3.1315889698927726e-18,29.774339355191017,25.252637901222243,27.31841587562237,746.2958459534565,1.1368683772161603e-13,3,2
7.0,1.4,2.0,18,0.9,same-theta Brent root,38.041035705255354,54.52567749224981,54.525677492249805,6.3611093629270335e-15,0.0,0.0,0.0,6.689371567788783e-17,32.49717986499177,27.975478411022998,30.048913749622248,902.9372175322371,1.1368683772161603e-13,3,2
7.0,1.4,2.0,19,0.9500000000000001,same-theta Brent root,39.847191243201806,58.511930072050234,58.51193007205022,1.2722218725854067e-14,1.2722218725854067e-14,7.350729268320828e-16,7.350729268320828e-16,1.022534925712308e-16,35.631856980410305,31.11015552644153,33.19084850496611,1101.6324244796115,2.2737367544323206e-13,3,2
7.0,1.4,2.0,20,1.0,detachment endpoint,41.65334678114825,66.73038451158779,66.7303844041462,1.0744157980583296e-07,0.0,1.7873267692624744e-16,1.7873267692624744e-16,6.453162787080506e-17,41.352514715613985,36.83081326164521,38.921734333287574,1514.9014035110163,-4.547473508864641e-13,2,1
7.0,1.4,5.0,0,0.0,CJ endpoint,8.600202014655572,24.986349552218275,24.986349552218275,0.0,0.0,0.0,1.4010832519195925e-16,5.615815457384073e-17,8.742762534440425,-1.7763568394002505e-15,-3.552713678800501e-15,-2.1316282072803006e-14,-2.1316282072803018e-14,1,1
7.0,1.4,5.0,1,0.05,same-theta Brent root,10.131882589740224,25.246210216684048,25.246210216684076,2.8624992133171654e-14,8.428469905878319e-14,5.723110050408249e-15,5.723110050408249e-15,5.028770113087788e-16,8.913582853636369,0.17082031919594165,1.2260026855615092,1.5030825850038667,-1.6586731987899839e-13,3,2
7.0,1.4,5.0,2,0.1,same-theta Brent root,11.663563164824875,25.89922093293813,25.8992209329378,3.3077768687220577e-13,6.377012136334351e-13,4.6754936933373727e-14,4.6754936933373727e-14,7.624151468894622e-15,9.348470728842814,0.6057081944023874,2.364987151518827,5.593164226851698,2.5632829192545614e-12,3,2
7.0,1.4,5.0,3,0.15000000000000002,same-theta Brent root,13.195243739909527,26.821448174692634,26.82144817469274,1.0813885916975958e-13,1.6697912077683462e-13,1.2774940258226733e-14,1.2774940258226733e-14,2.277298172738983e-15,9.976005294732195,1.233242760291768,3.4873740266093094,12.161777601468202,-1.0267342531733448e-12,3,2
7.0,1.4,5.0,4,0.2,same-theta Brent root,14.726924314994177,27.94059324812905,27.940593248129,5.088887490341627e-14,6.997220299219736e-14,5.504758747311358e-15,5.504758747311358e-15,1.0394244232603902e-15,10.757683826471233,2.014921292030806,4.630919870532129,21.445418847289858,5.506706202140776e-13,3,2
7.0,1.4,5.0,5,0.25,same-theta Brent root,16.25860489007883,29.211857363106688,29.211857363106706,1.90833280887811e-14,2.5444437451708134e-14,2.009450086666827e-15,2.009450086666827e-15,2.8320955493040383e-16,11.670983383797832,2.9282208493574053,5.817240413739777,33.840286031247174,-1.5631940186722204e-13,3,2
7.0,1.4,5.0,6,0.30000000000000004,same-theta Brent root,17.79028546516348,30.606312886167757,30.606312886167725,3.180554681463517e-14,3.180554681463517e-14,2.561721027540706e-15,2.561721027540706e-15,5.749527023250693e-16,12.701766320935192,3.9590037864947654,7.059285291661917,49.8335088290747,4.263256414560601e-13,3,2
7.0,1.4,5.0,7,0.35000000000000003,same-theta Brent root,19.321966040248128,32.10489493708696,32.104894937086925,3.180554681463517e-14,3.81666561775622e-14,3.0511621886608176e-15,3.0511621886608176e-15,6.90455437894023e-16,13.840607140564051,5.0978446061236244,8.365056565610582,69.97417134586529,5.826450433232822e-13,3,2
7.0,1.4,5.0,8,0.4,same-theta Brent root,20.85364661533278,33.6951356743421,33.69513567434196,1.335832966214677e-13,1.2722218725854067e-13,1.0171948968517426e-14,1.0171948968517426e-14,2.3559699355923303e-15,15.08092415167287,6.338161617232442,9.739629029865823,94.8603736394075,2.4300561562995426e-12,3,2
7.0,1.4,5.0,9,0.45,same-theta Brent root,22.38532719041743,35.36934826689863,35.369348266898506,1.2722218725854067e-13,1.1131941385122308e-13,8.943376918705923e-15,8.943376918705923e-15,2.038194321029976e-15,16.41801616367153,7.675253629231104,11.186355088144573,125.13454015806042,2.4300561562995426e-12,3,2
7.0,1.4,5.0,10,0.5,same-theta Brent root,23.91700776550208,37.12365239213552,37.12365239213552,0.0,9.54166404439055e-15,6.883906245670443e-16,6.883906245670443e-16,2.903540815467399e-17,17.848599766091645,9.105837231651218,12.707671528721791,161.4849156818865,5.684341886080802e-14,3,2
7.0,1.4,5.0,11,0.55,same-theta Brent root,25.448688340586735,38.95755967634703,38.95755967634695,7.63333123551244e-14,6.679164831073386e-14,4.882142802770872e-15,4.882142802770872e-15,1.2055185402382999e-15,19.370666874420277,10.62790433997985,14.305732117403004,204.6539714148977,1.8758328224066645e-12,3,2
7.0,1.4,5.0,12,0.6000000000000001,same-theta Brent root,26.980368915671388,40.87402046159977,40.87402046159982,5.088887490341627e-14,3.81666561775622e-14,2.919369675081716e-15,2.919369675081716e-15,7.385178714562061e-16,20.983601720090842,12.240839185650415,15.98301545563814,255.45678305516623,-1.4495071809506044e-12,3,2
7.0,1.4,5.0,13,0.65,same-theta Brent root,28.512049490756034,42.879975450008835,42.87997545000882,1.2722218725854067e-14,9.54166404439055e-15,6.125189038010635e-16,6.125189038010635e-16,3.0188646312586465e-16,22.68858537818045,13.945822843740022,17.743051162129824,314.81586454195684,3.410605131648481e-13,3,2
7.0,1.4,5.0,14,0.7000000000000001,same-theta Brent root,30.043730065840688,44.987636652529694,44.98763665252971,1.2722218725854067e-14,1.2722218725854067e-14,9.486291621742702e-16,9.486291621742702e-16,3.042969157261823e-16,24.489426725451878,15.746664191011451,19.591469325816703,383.8256703444173,5.115907697472721e-13,3,2
7.0,1.4,5.0,15,0.75,same-theta Brent root,31.575410640925337,47.21707187072073,47.21707187072071,1.90833280887811e-14,6.3611093629270335e-15,3.452141547076317e-16,3.452141547076317e-16,2.621763184992056e-16,26.39417288183702,17.65141034739659,21.537766882983572,463.8754023057443,3.979039320256561e-13,3,2
